0,0,1,0,4,6,3,0,0,0,4,7,5,1,0,1,1,1,0,0,0,1,2,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,0,0,0,0,0,5,11,14,1,0,0,0,0,0,0,0,2,3,2,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,2,4,3,0,0,0,4,12,11,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,3,7,8,0,0,0,0,0,0,0,0,1,3,2,0,0,0,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,2,1,1,0,0,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
0,0,0,0,3,0,0,0,0,0,3,8,6,1,0,1,0,1,0,0,0,2,4,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,1,0,5,4,2,0,0,0,5,6,6,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,8,5,4,0,0,0,3,6,10,0,0,0,0,1,0,0,0,3,5,2,0,0,0,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,4,2,2,0,0,0,4,4,9,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,0,3,5,2,0,0,0,3,8,10,0,0,0,0,0,0,0,0,2,1,1,0,0,2,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,6,7,3,0,0,0,2,9,9,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,0,6,5,2,0,0,0,2,8,9,2,0,0,2,1,1,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,3,3,2,0,0,0,1,6,6,1,0,1,0,0,0,0,0,3,3,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,8,5,3,0,0,0,3,8,8,1,0,0,0,0,1,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,7,4,1,0,0,0,3,5,12,1,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,5,4,2,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,2,2,1,0,0,0,4,7,7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,6,10,6,0,0,0,3,4,6,0,0,0,1,2,0,0,0,1,3,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5,5,2,0,0,0,0,5,6,0,0,0,0,0,1,0,0,1,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,4,5,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,3,4,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,3,2,1,0,0,0,2,5,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,3,1,0,0,0,1,4,4,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,6,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,5,4,3,0,0,0,1,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,3,2,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,3,2,1,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,5,4,3,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,6,5,3,0,0,0,2,4,7,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,3,2,0,0,0,1,4,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,3,3,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,1,1,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,1,1,0,0,0,2,5,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,1,1,0,0,0,0,1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,2,1,0,0,0,3,3,5,1,1,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,1,1,0,4,2,0,0,0,0,0,6,6,2,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,3,5,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,5,5,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,5,3,2,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,1,2,2,0,0,0,2,3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,3,2,2,0,0,0,1,6,7,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,3,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,3,1,0,0,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6,5,0,0,0,0,2,5,4,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,6,6,1,0,0,0,2,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,4,5,5,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,5,4,1,0,0,0,1,3,3,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,2,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,4,2,1,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,4,2,1,0,0,0,1,5,3,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,4,4,3,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,8,4,1,0,0,0,0,1,4,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,4,5,2,0,0,0,1,2,4,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,2,4,2,0,0,0,2,3,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,8,4,4,0,0,0,3,8,9,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,6,7,3,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,5,3,1,0,0,0,5,5,6,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,2,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,2,2,1,0,0,0,1,6,6,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,2,2,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,1,0,0,0,0,2,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,2,0,0,0,4,5,8,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,5,3,0,0,0,3,7,4,0,0,0,1,1,0,0,0,1,3,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,4,2,2,0,0,0,2,10,10,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,2,1,0,0,0,0,5,9,10,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,4,3,1,0,0,0,11,18,18,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,6,2,0,0,0,14,26,28,0,0,0,0,0,0,0,0,3,6,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,0,0,5,6,5,0,0,0,6,15,20,1,0,0,0,0,0,0,0,3,7,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,5,1,0,0,0,0,21,32,28,1,0,0,0,0,0,0,0,2,4,1,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,1,1,0,5,4,3,0,0,0,16,23,31,0,0,0,0,0,0,0,0,3,7,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,4,2,1,0,0,0,28,42,36,2,0,0,0,0,0,0,0,1,11,2,0,0,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,2,0,4,1,1,0,0,0,11,30,36,4,0,0,0,1,0,0,1,4,11,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,1,0,0,1,1,1,0,0,0,9,16,17,1,0,0,2,3,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
3,1,1,0,5,3,1,0,0,0,9,13,18,2,0,0,0,0,1,0,0,5,8,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,1,0,0,4,3,2,0,0,1,10,15,22,1,0,0,0,0,0,0,0,2,4,2,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,3,2,0,0,0,10,25,27,0,1,0,2,2,0,0,0,3,5,1,0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4,2,0,0,5,3,0,0,0,0,11,25,39,6,0,1,3,2,0,0,0,3,7,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,0,0,0,3,4,0,0,0,0,9,23,32,3,0,0,1,0,1,0,0,5,8,0,0,0,3,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,2,0,6,2,0,0,0,0,16,24,29,2,0,0,1,1,0,0,0,0,6,1,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,2,0,3,5,3,0,0,0,11,26,38,3,0,1,4,3,0,0,0,3,10,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1
0,1,1,0,7,4,2,0,0,1,9,24,31,1,0,0,1,3,0,0,0,3,7,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,1,1,2,0,0,0,10,22,31,5,1,0,0,1,0,0,0,1,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1
3,2,0,0,1,2,0,0,0,0,11,21,24,1,0,0,0,0,0,0,0,2,5,0,0,0,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,3,1,1,0,0,0,7,20,40,1,0,0,2,1,0,0,0,1,5,1,0,0,1,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2,1,1,0,7,3,1,0,0,0,6,13,27,7,0,3,1,4,0,0,0,2,3,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,2,1,0,7,3,3,0,0,0,6,21,28,4,0,2,0,2,1,0,0,2,5,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
3,3,1,0,8,6,1,0,0,0,9,20,41,6,0,1,4,3,1,0,0,1,4,1,0,0,2,1,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
0,2,1,0,3,6,2,0,0,0,6,15,24,2,0,0,3,3,1,0,0,3,3,0,0,0,1,1,1,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,1,0,8,5,2,0,0,0,6,10,22,2,0,0,2,2,1,0,0,0,4,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,2,0,0,7,5,4,0,0,0,13,22,37,3,0,1,4,4,1,0,0,0,1,3,1,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
0,1,0,0,13,10,2,0,0,0,15,27,42,3,0,0,3,6,0,0,0,3,3,6,0,0,1,1,2,2,9,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2
1,0,1,0,13,7,5,0,0,0,13,17,18,4,0,1,7,4,1,0,0,0,0,3,0,0,1,1,1,2,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1,1,1,0,15,10,5,0,0,0,10,17,30,2,0,0,4,3,0,0,0,1,4,2,0,1,2,0,0,0,5,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1
0,0,1,0,7,7,5,0,0,0,7,16,32,4,0,1,1,4,0,0,0,2,3,1,0,0,1,1,1,0,5,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0
1,3,0,0,17,12,6,0,0,0,13,29,35,8,0,3,1,5,3,0,0,3,6,1,0,1,2,0,1,0,5,0,3,0,0,2,0,0,1,1,0,1,1,0,1,0
4,0,2,0,14,15,7,0,0,0,7,15,23,1,0,0,2,3,2,0,0,3,7,1,0,0,2,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0
2,2,1,0,14,11,5,0,0,0,2,21,29,5,0,2,1,1,0,0,0,6,13,1,0,0,3,2,2,2,4,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1
0,0,0,0,8,4,3,0,0,0,9,20,32,4,0,2,1,0,1,0,0,6,8,3,0,0,1,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,1,1,0,7,6,2,0,0,0,8,17,18,2,0,1,2,2,0,0,1,1,8,5,1,0,5,1,2,2,15,0,1,0,0,0,0,0,1,0,0,1,2,1,0,0
4,1,1,0,12,6,4,0,0,0,12,26,44,4,0,1,3,2,0,0,1,4,7,0,0,0,3,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,5,4,3,0,0,0,10,20,22,3,0,0,2,3,0,0,0,1,3,2,0,0,2,1,1,0,6,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3
1,1,0,0,3,1,4,0,0,0,16,30,42,2,0,0,1,4,4,0,0,3,5,4,0,1,1,1,1,1,5,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2
2,0,1,0,8,4,3,0,0,0,17,28,39,8,1,0,5,3,1,0,0,4,8,3,0,0,0,3,4,1,8,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0,0,5,4,1,0,0,0,16,27,35,2,0,0,2,1,2,0,0,3,6,3,0,0,2,1,0,3,3,0,1,0,0,0,0,0,1,0,0,0,2,2,0,2
1,2,0,0,9,8,5,0,0,0,12,13,22,4,0,0,0,2,2,0,0,1,3,4,0,0,2,1,0,5,7,0,3,0,0,0,0,0,1,0,0,2,0,1,1,2
2,1,1,0,4,5,2,0,0,0,16,30,27,5,0,1,5,3,4,0,1,2,6,3,0,0,1,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4
0,1,1,0,6,6,1,0,0,0,20,36,41,3,0,1,3,4,2,0,0,4,12,4,0,0,3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,7,4,3,0,0,0,15,24,25,6,0,0,2,2,0,0,0,2,5,2,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1
1,3,0,0,9,6,1,0,0,0,13,32,36,4,0,0,0,1,0,0,0,3,5,1,0,0,0,2,3,2,6,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
1,4,2,0,8,9,3,0,0,0,13,23,32,1,0,1,0,2,0,0,0,3,6,0,0,0,4,2,3,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,7,2,2,0,0,0,10,23,30,3,0,0,1,2,0,0,0,3,6,2,0,0,0,0,1,3,5,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
3,5,1,0,8,9,6,0,0,0,14,20,30,5,1,1,2,1,3,0,0,2,3,4,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,2,1,1,2
3,4,2,0,9,7,4,0,0,0,15,23,32,2,0,0,2,2,0,0,0,5,7,2,0,0,2,0,2,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
3,1,1,0,7,2,4,0,0,1,17,34,40,5,0,1,0,2,1,0,0,3,3,3,0,0,2,2,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,9,6,4,0,0,1,16,26,27,2,0,0,2,1,0,0,0,3,4,0,0,0,2,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,1,0,12,11,4,0,0,3,18,27,40,3,0,0,0,4,3,0,3,3,6,0,0,0,4,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,2,0,3
0,2,2,0,8,3,5,1,0,0,11,21,33,4,0,2,1,2,0,0,0,2,13,0,0,0,2,0,0,0,5,0,1,1,0,0,0,0,1,0,0,0,2,3,0,0
1,2,0,0,11,7,7,0,0,0,12,25,28,4,0,0,2,1,1,0,0,4,7,2,0,0,2,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1
0,0,1,0,6,3,5,0,0,0,1,16,21,3,0,1,1,1,0,0,0,3,11,1,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,12,9,6,0,0,0,6,17,40,3,0,1,0,1,0,0,0,4,6,3,0,0,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,5,5,5,0,0,0,10,20,24,2,0,0,1,2,1,0,0,3,8,6,0,0,1,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,0,9,4,5,0,0,0,12,28,32,0,0,0,2,2,1,0,0,4,4,1,0,0,0,1,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0
2,2,1,0,6,4,6,1,0,0,10,18,33,2,0,1,1,0,0,0,0,3,3,2,0,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,4,2,0,8,7,2,0,0,0,13,28,34,2,0,0,1,0,0,0,1,2,8,1,0,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
